_id,longitude,latitude,inwater,inusa
ObjectId(57874354fd09400009c1c663),-118.4542919,34.28682106,FALSE,TRUE
ObjectId(5787435ea8ae490009ad81bc),-118.4532043,34.28746064,FALSE,TRUE
ObjectId(57874374245dd50009ef0107),-118.4229792,34.26732602,FALSE,TRUE
ObjectId(57874392245dd50009ef0108),-118.421481,34.26575479,FALSE,TRUE
ObjectId(57874398a8ae490009ad81bd),27.93648174,-26.08544709,FALSE,FALSE
ObjectId(578743a2fd09400009c1c664),-118.4198423,34.26411435,FALSE,TRUE
ObjectId(578743adfd09400009c1c665),27.93438969,-26.08239716,FALSE,FALSE
ObjectId(578743ba92544200083bbf07),-118.4178502,34.26224613,FALSE,TRUE
ObjectId(578743c3245dd50009ef0109),27.94687234,-26.06001022,FALSE,FALSE
ObjectId(578743c5fd09400009c1c666),14.53848047,35.87771889,FALSE,FALSE
ObjectId(578743cefd09400009c1c667),27.94629963,-26.05823645,FALSE,FALSE
ObjectId(578743db245dd50009ef010a),-118.4156969,34.26041815,FALSE,TRUE
ObjectId(5787440392544200083bbf08),-118.4307522,34.1531181,FALSE,TRUE
ObjectId(57874406a8ae490009ad81be),-121.7301914,38.55571899,FALSE,TRUE
ObjectId(5787440f245dd50009ef010b),27.94482907,-26.08146114,FALSE,FALSE
ObjectId(57874465a8ae490009ad81bf),-122.0975857,47.91121086,FALSE,TRUE
ObjectId(578744a692544200083bbf09),-80.23043382,26.17217687,FALSE,TRUE
ObjectId(578744ba92544200083bbf0a),18.43872968,-34.07874456,FALSE,FALSE
ObjectId(578744d6245dd50009ef010c),-122.3673454,47.75263363,FALSE,TRUE
ObjectId(578744d6245dd50009ef010d),24.25207173,40.84075031,FALSE,FALSE
ObjectId(578744e0a8ae490009ad81c0),-122.362631,47.75422826,FALSE,TRUE
ObjectId(578744e6245dd50009ef010e),-80.23341574,26.17171404,FALSE,TRUE
ObjectId(578744f492544200083bbf0b),18.43738469,-34.07883385,FALSE,FALSE
ObjectId(5787450b245dd50009ef010f),-80.23243254,26.17205462,FALSE,TRUE
ObjectId(5787450c92544200083bbf0c),27.96113104,-26.10222165,FALSE,FALSE
ObjectId(5787453d245dd50009ef0110),-80.23327389,26.17201708,FALSE,TRUE
ObjectId(57874549a8ae490009ad81c1),-80.2316076,26.17216056,FALSE,TRUE
ObjectId(57874575a8ae490009ad81c2),20.64496472,44.87605832,FALSE,FALSE
ObjectId(5787457cfd09400009c1c668),-80.23133746,26.17218438,FALSE,TRUE
ObjectId(5787457f245dd50009ef0111),20.64494041,44.87607418,FALSE,FALSE
ObjectId(5787458692544200083bbf0d),20.64493425,44.87608175,FALSE,FALSE
ObjectId(57874587fd09400009c1c669),-80.23177708,26.17223294,FALSE,TRUE
ObjectId(5787458d92544200083bbf0e),20.64493501,44.87612919,FALSE,FALSE
ObjectId(578745a1fd09400009c1c66a),-80.74336222,32.41099693,FALSE,TRUE
ObjectId(578745a2245dd50009ef0112),18.46652205,-34.02996998,FALSE,FALSE
ObjectId(578745a492544200083bbf0f),-80.23160594,26.17232715,FALSE,TRUE
ObjectId(578745cbfd09400009c1c66b),-122.6127057,45.48347961,FALSE,TRUE
ObjectId(578745d4fd09400009c1c66c),-80.14446409,26.07024196,FALSE,TRUE
ObjectId(578745dca8ae490009ad81c3),-1.807268264,52.44290834,FALSE,FALSE
ObjectId(578745e9fd09400009c1c66d),-1.803985791,52.44452182,FALSE,FALSE
ObjectId(5787460aa8ae490009ad81c4),-122.6225522,45.4876058,FALSE,TRUE
ObjectId(57874620245dd50009ef0113),-122.6230903,45.48680315,FALSE,TRUE
ObjectId(5787465692544200083bbf10),-96.95891018,32.9210152,FALSE,TRUE
ObjectId(578746c5fd09400009c1c66e),-104.825474,39.67605787,FALSE,TRUE
ObjectId(5787474c92544200083bbf11),-66.08557285,18.30843131,FALSE,FALSE
ObjectId(5787476692544200083bbf12),-105.1602327,39.73697955,FALSE,TRUE
ObjectId(5787477c92544200083bbf13),21.17147296,51.41506671,FALSE,FALSE
ObjectId(578747a5245dd50009ef0114),16.93056047,52.40799396,FALSE,FALSE
ObjectId(578747bdfd09400009c1c66f),16.93844702,52.41980047,FALSE,FALSE
ObjectId(578747c5fd09400009c1c670),-121.3705291,38.40700152,FALSE,TRUE
ObjectId(578747fdfd09400009c1c671),16.94465281,52.42296396,FALSE,FALSE
ObjectId(57874809245dd50009ef0115),-121.4097023,38.42576761,FALSE,TRUE
ObjectId(5787485b245dd50009ef0116),-121.487883,38.57653239,FALSE,TRUE
ObjectId(57874878fd09400009c1c672),-121.487888,38.57644795,FALSE,TRUE
ObjectId(57874883a8ae490009ad81c5),15.52301404,50.82110069,FALSE,FALSE
ObjectId(57874890a8ae490009ad81c6),-117.1666194,34.56896931,FALSE,TRUE
ObjectId(578748a6a8ae490009ad81c7),-117.142295,34.5568946,FALSE,TRUE
ObjectId(578748c2fd09400009c1c673),-121.4575453,38.57653337,FALSE,TRUE
ObjectId(578748f0245dd50009ef0117),-117.2410317,34.46365602,TRUE,TRUE
ObjectId(57874911fd09400009c1c674),16.91379249,52.45572442,FALSE,FALSE
ObjectId(5787492bfd09400009c1c675),16.94292624,52.42299453,FALSE,FALSE
ObjectId(5787493292544200083bbf14),-117.2481701,34.405419,FALSE,TRUE
ObjectId(57874987fd09400009c1c676),-117.3209776,34.41668834,FALSE,TRUE
ObjectId(5787499f245dd50009ef0118),-117.2642906,34.49273457,FALSE,TRUE
ObjectId(578749afa8ae490009ad81c8),-117.2661631,34.49371842,FALSE,TRUE
ObjectId(578749dba8ae490009ad81c9),-1.276052928,52.92925828,FALSE,FALSE
ObjectId(578749dffd09400009c1c677),-121.494238,38.58097051,FALSE,TRUE
ObjectId(578749eb92544200083bbf15),-121.4940634,38.58117898,FALSE,TRUE
ObjectId(578749ed245dd50009ef0119),-117.2292561,34.50093526,FALSE,TRUE
ObjectId(57874a18245dd50009ef011a),-117.1723117,34.5646238,FALSE,TRUE
ObjectId(57874a2c92544200083bbf16),-117.1565422,34.56018652,FALSE,TRUE
ObjectId(57874a38a8ae490009ad81ca),-122.2709336,47.83085586,FALSE,TRUE
ObjectId(57874a51a8ae490009ad81cb),73.14012226,22.29574987,FALSE,FALSE
ObjectId(57874a63245dd50009ef011b),-122.2700458,47.83228589,FALSE,TRUE
ObjectId(57874a66fd09400009c1c678),73.14091382,22.29464568,FALSE,FALSE
ObjectId(57874a6a245dd50009ef011c),-117.2735121,34.54158303,FALSE,TRUE
ObjectId(57874a8c92544200083bbf17),73.14077849,22.29505154,FALSE,FALSE
ObjectId(57874a8f245dd50009ef011d),-117.2169209,34.52504364,FALSE,TRUE
ObjectId(57874ac8a8ae490009ad81cc),4.518874253,51.92767532,FALSE,FALSE
ObjectId(57874b21a8ae490009ad81cd),8.806603871,53.07305371,FALSE,FALSE
ObjectId(57874b31fd09400009c1c679),16.92447253,52.40480011,FALSE,FALSE
ObjectId(57874b67245dd50009ef011e),-117.8696786,33.59847574,FALSE,TRUE
ObjectId(57874b76a8ae490009ad81ce),-72.05207699,42.04559518,FALSE,TRUE
ObjectId(57874b97a8ae490009ad81cf),16.92681238,52.40590411,FALSE,FALSE
ObjectId(57874baaa8ae490009ad81d0),-117.9693118,33.6390903,FALSE,TRUE
ObjectId(57874bbefd09400009c1c67a),16.91694524,52.4514007,FALSE,FALSE
ObjectId(57874bd4a8ae490009ad81d1),21.23250625,45.75517072,FALSE,FALSE
ObjectId(57874bdf245dd50009ef011f),30.75622729,36.84775113,FALSE,FALSE
ObjectId(57874beffd09400009c1c67b),-71.10719049,42.36988313,FALSE,TRUE
ObjectId(57874bf8fd09400009c1c67c),-117.9251695,33.64801027,FALSE,TRUE
ObjectId(57874c16a8ae490009ad81d2),-1.273604338,52.93120927,FALSE,FALSE
ObjectId(57874c2da8ae490009ad81d3),-117.9269514,33.63153447,FALSE,TRUE
ObjectId(57874c31fd09400009c1c67d),-71.10406943,42.3683992,FALSE,TRUE
ObjectId(57874c5f245dd50009ef0120),-117.9726016,33.64086618,FALSE,TRUE
ObjectId(57874c5f92544200083bbf18),-71.10412943,42.36830414,FALSE,TRUE
ObjectId(57874c77245dd50009ef0121),-117.936489,33.62277958,FALSE,TRUE
ObjectId(57874c82245dd50009ef0122),-122.3087323,47.1401132,FALSE,TRUE
ObjectId(57874c8ea8ae490009ad81d4),-71.10446127,42.36780243,FALSE,TRUE
ObjectId(57874c96fd09400009c1c67e),-122.3094551,47.14209003,FALSE,TRUE
ObjectId(57874ca8a8ae490009ad81d5),-71.10461236,42.36760456,FALSE,TRUE
ObjectId(57874cb792544200083bbf19),-117.9364376,33.61886394,FALSE,TRUE
ObjectId(57874cc0245dd50009ef0123),-122.3028754,47.14284904,FALSE,TRUE
ObjectId(57874cc092544200083bbf1a),-117.9353944,33.61738371,FALSE,TRUE
ObjectId(57874ccc245dd50009ef0124),-117.9345831,33.61626373,FALSE,TRUE
ObjectId(57874cf2fd09400009c1c67f),-122.2946777,47.19108612,FALSE,TRUE
ObjectId(57874cf5fd09400009c1c680),-117.9383036,33.62108425,FALSE,TRUE
ObjectId(57874cfdfd09400009c1c681),-122.2946619,47.1901497,FALSE,TRUE
ObjectId(57874d0392544200083bbf1b),-117.9386519,33.62137962,FALSE,TRUE
ObjectId(57874d20a8ae490009ad81d6),-117.9388205,33.62157712,FALSE,TRUE
ObjectId(57874d3d92544200083bbf1c),-122.2566553,47.18520413,FALSE,TRUE
ObjectId(57874d4592544200083bbf1d),-117.9662788,33.64680801,FALSE,TRUE
ObjectId(57874d4792544200083bbf1e),-79.59604324,57.87415135,FALSE,FALSE
ObjectId(57874dbdfd09400009c1c682),-122.3035432,47.16033607,FALSE,TRUE
ObjectId(57874e5fa8ae490009ad81d7),-1.272985058,52.93256316,FALSE,FALSE
ObjectId(57874e67a8ae490009ad81d8),11.75626619,55.23085435,FALSE,FALSE
ObjectId(57874e78a8ae490009ad81d9),11.75543212,55.22953184,FALSE,FALSE
ObjectId(57874e8192544200083bbf1f),7.879398427,45.45566051,FALSE,FALSE
ObjectId(57874e82fd09400009c1c683),11.75736258,55.22674811,FALSE,FALSE
ObjectId(57874e91fd09400009c1c684),11.75752555,55.22746937,FALSE,FALSE
ObjectId(57874e96fd09400009c1c685),7.879254882,45.45553979,FALSE,FALSE
ObjectId(57874ea7a8ae490009ad81da),7.881226099,45.45747361,FALSE,FALSE
ObjectId(57874eb692544200083bbf20),11.75460086,55.22956246,FALSE,FALSE
ObjectId(57874eea92544200083bbf21),-81.96575045,33.47903894,TRUE,TRUE
ObjectId(57874ef792544200083bbf22),-81.96592153,33.47647914,TRUE,TRUE
ObjectId(57874f04a8ae490009ad81db),-81.9660269,33.4761937,TRUE,TRUE
ObjectId(57874f0f245dd50009ef0125),-81.96565059,33.47654968,TRUE,TRUE
ObjectId(57874f19245dd50009ef0126),-98.22635196,29.62919079,FALSE,TRUE
ObjectId(57874f1c92544200083bbf23),-81.9676928,33.47964758,TRUE,TRUE
ObjectId(57874f2892544200083bbf24),-81.96498837,33.47866152,TRUE,TRUE
ObjectId(57874f32a8ae490009ad81dc),-81.9657346,33.4761342,TRUE,TRUE
ObjectId(57874f3392544200083bbf25),-2.099778837,53.52523963,FALSE,FALSE
ObjectId(57874f42245dd50009ef0127),8.048286836,45.41322153,FALSE,FALSE
ObjectId(57874f55245dd50009ef0128),34.87013529,32.06574007,FALSE,FALSE
ObjectId(57874f57fd09400009c1c686),8.048785852,45.41576089,FALSE,FALSE
ObjectId(57874f5fa8ae490009ad81dd),8.048931012,45.41474341,FALSE,FALSE
ObjectId(57874f71fd09400009c1c687),34.87027135,32.06563229,FALSE,FALSE
ObjectId(57874f74245dd50009ef0129),8.047503454,45.4203327,FALSE,FALSE
ObjectId(57874fb992544200083bbf26),-3.533602364,37.23742429,FALSE,FALSE
ObjectId(57874fbd92544200083bbf27),4.908440385,45.73034347,FALSE,FALSE
ObjectId(57874fea92544200083bbf28),-1.575304994,53.76243618,FALSE,FALSE
ObjectId(5787500092544200083bbf29),-3.600967453,37.16630627,FALSE,FALSE
ObjectId(57875009245dd50009ef012a),142.4695009,-38.39166729,FALSE,FALSE
ObjectId(5787500ba8ae490009ad81de),-1.575612599,53.76256098,FALSE,FALSE
ObjectId(57875016a8ae490009ad81df),-1.575514314,53.76231179,FALSE,FALSE
ObjectId(5787501892544200083bbf2a),-122.8288361,45.47665577,FALSE,TRUE
ObjectId(5787501cfd09400009c1c688),-3.602583077,37.16556739,FALSE,FALSE
ObjectId(5787502992544200083bbf2b),-1.57533992,53.76258955,FALSE,FALSE
ObjectId(5787502c245dd50009ef012b),-122.8297544,45.47658607,FALSE,TRUE
ObjectId(5787503592544200083bbf2c),-1.575749931,53.76244479,FALSE,FALSE
ObjectId(57875042245dd50009ef012c),107.622977,-6.982626864,FALSE,FALSE
ObjectId(5787504592544200083bbf2d),-122.8285734,45.47668579,FALSE,TRUE
ObjectId(5787504c92544200083bbf2e),-1.575215039,53.76223341,FALSE,FALSE
ObjectId(57875056fd09400009c1c689),107.6313085,-6.99625722,FALSE,FALSE
ObjectId(57875063a8ae490009ad81e0),107.6315941,-7.000300003,FALSE,FALSE
ObjectId(57875069a8ae490009ad81e1),142.4695941,-38.39170124,FALSE,FALSE
ObjectId(5787508aa8ae490009ad81e2),-1.57531538,53.76232251,FALSE,FALSE
ObjectId(5787508bfd09400009c1c68a),-3.600027488,37.16575808,FALSE,FALSE
ObjectId(57875098a8ae490009ad81e3),16.90496828,52.3939226,FALSE,FALSE
ObjectId(578750a9fd09400009c1c68b),144.3868236,-38.15692028,FALSE,FALSE
ObjectId(578750b8a8ae490009ad81e4),-122.1538088,47.1619332,FALSE,TRUE
ObjectId(578750bbfd09400009c1c68c),-1.574416783,53.76250295,FALSE,FALSE
ObjectId(578750c4a8ae490009ad81e5),-3.606745049,37.17019917,FALSE,FALSE
ObjectId(578750c7fd09400009c1c68d),107.7297596,-6.890243864,FALSE,FALSE
ObjectId(578750cb92544200083bbf2f),1.278330265,52.92219507,FALSE,FALSE
ObjectId(578750d3245dd50009ef012d),107.7372502,-6.898505928,FALSE,FALSE
ObjectId(578750e7fd09400009c1c68e),-122.1662597,47.16750888,FALSE,TRUE
ObjectId(578750e992544200083bbf30),16.91748581,52.42860258,FALSE,FALSE
ObjectId(578750fb92544200083bbf31),-3.597361768,37.16752385,FALSE,FALSE
ObjectId(5787510092544200083bbf32),-122.168146,47.16531637,FALSE,TRUE
ObjectId(57875102245dd50009ef012e),16.91723186,52.42833577,FALSE,FALSE
ObjectId(5787511ea8ae490009ad81e6),0.640183177,50.33902278,FALSE,FALSE
ObjectId(5787513192544200083bbf33),-3.599995491,37.16466439,FALSE,FALSE
ObjectId(57875148245dd50009ef012f),-122.8221991,45.47539486,FALSE,TRUE
ObjectId(57875159245dd50009ef0130),-3.603520295,37.16581759,FALSE,FALSE
ObjectId(5787516792544200083bbf34),0.895856639,51.90736212,FALSE,FALSE
ObjectId(5787517a92544200083bbf35),8.479951558,-76.24631302,FALSE,FALSE
ObjectId(5787517ffd09400009c1c68f),0.89558833,51.9072577,FALSE,FALSE
ObjectId(5787518cfd09400009c1c690),-3.60001014,37.16629634,FALSE,FALSE
ObjectId(57875199a8ae490009ad81e7),0.8959278,51.9071739,FALSE,FALSE
ObjectId(578751bb92544200083bbf36),-3.608463355,37.17043586,FALSE,FALSE
ObjectId(578751c6a8ae490009ad81e8),24.08160363,43.27652483,FALSE,FALSE
ObjectId(578751c7245dd50009ef0131),0.650424221,51.94029652,FALSE,FALSE
ObjectId(578751d7a2472500097239e5),24.08148422,43.2763696,FALSE,FALSE
ObjectId(578751f018803d0009f5faab),-8.712321883,42.23774143,FALSE,FALSE
ObjectId(578751f3a8ae490009ad81e9),24.08135908,43.27628542,FALSE,FALSE
ObjectId(578751fca2472500097239e6),-8.713183933,42.23774583,FALSE,FALSE
ObjectId(57875205a2472500097239e7),24.08139442,43.27617226,FALSE,FALSE
ObjectId(57875209fd09400009c1c691),-8.724083484,42.2446605,FALSE,FALSE
ObjectId(5787521192544200083bbf37),0.889345478,51.89663384,FALSE,FALSE
ObjectId(5787521a18803d0009f5faac),24.08155258,43.27623922,FALSE,FALSE
ObjectId(57875229fd09400009c1c692),-3.59308527,37.17797839,FALSE,FALSE
ObjectId(57875232a8ae490009ad81ea),0.897031013,51.89751846,FALSE,FALSE
ObjectId(57875240245dd50009ef0132),-113.9881649,51.03865753,FALSE,FALSE
ObjectId(57875254a8ae490009ad81eb),24.08639403,43.27289382,FALSE,FALSE
ObjectId(57875254fd09400009c1c693),0.897850084,51.89753145,FALSE,FALSE
ObjectId(5787525dfd09400009c1c694),-3.673085757,40.18306992,FALSE,FALSE
ObjectId(57875266a8ae490009ad81ec),-3.676337769,40.17909525,FALSE,FALSE
ObjectId(5787526992544200083bbf38),24.08513059,43.28197054,FALSE,FALSE
ObjectId(5787526ffd09400009c1c695),7.318374933,49.44474495,FALSE,FALSE
ObjectId(5787527118803d0009f5faad),24.08491338,43.28208086,FALSE,FALSE
ObjectId(57875273fd09400009c1c696),-3.68179756,40.18073232,FALSE,FALSE
ObjectId(5787527b92544200083bbf39),0.896586867,51.90169141,FALSE,FALSE
ObjectId(5787527f18803d0009f5faae),-3.688717818,40.19617973,FALSE,FALSE
ObjectId(57875285245dd50009ef0133),7.318546255,49.44486879,FALSE,FALSE
ObjectId(57875287245dd50009ef0134),-3.687890327,40.19730718,FALSE,FALSE
ObjectId(57875287a2472500097239e8),24.08364874,43.28216964,FALSE,FALSE
ObjectId(57875288a2472500097239e9),-114.0163061,50.90616538,FALSE,FALSE
ObjectId(57875291a2472500097239ea),-5.66875231,40.96621543,FALSE,FALSE
ObjectId(57875293a2472500097239eb),-3.686212798,40.18324986,FALSE,FALSE
ObjectId(5787529518803d0009f5faaf),0.899090729,51.90097334,FALSE,FALSE
ObjectId(578752a018803d0009f5fab0),-5.668366258,40.96789697,FALSE,FALSE
ObjectId(578752a1245dd50009ef0135),0.898642666,51.90101804,FALSE,FALSE
ObjectId(578752a792544200083bbf3a),-3.59940435,37.16534345,FALSE,FALSE
ObjectId(578752a7a8ae490009ad81ed),-3.681005273,40.18143016,FALSE,FALSE
ObjectId(578752b0245dd50009ef0136),-3.674208213,40.18504642,FALSE,FALSE
ObjectId(578752c4a2472500097239ec),-5.657895234,40.96651873,FALSE,FALSE
ObjectId(578752c592544200083bbf3b),23.3283069,54.5475712,FALSE,FALSE
ObjectId(578752dd92544200083bbf3c),-8.712519922,42.23757216,FALSE,FALSE
ObjectId(578752e4a2472500097239ed),-5.665315218,40.96540839,FALSE,FALSE
ObjectId(578752e818803d0009f5fab1),0.898739102,51.88875824,FALSE,FALSE
ObjectId(57875300a2472500097239ee),0.900611711,51.88853689,FALSE,FALSE
ObjectId(57875323245dd50009ef0137),-157.9965988,21.7036645,FALSE,TRUE
ObjectId(5787533592544200083bbf3d),24.08573127,43.27955491,FALSE,FALSE
ObjectId(57875337a2472500097239ef),0.895737685,51.90715733,FALSE,FALSE
ObjectId(5787533e245dd50009ef0138),24.08594083,43.27977743,FALSE,FALSE
ObjectId(57875342fd09400009c1c697),-5.667711982,40.96767174,FALSE,FALSE
ObjectId(5787534692544200083bbf3e),-114.015978,50.90978064,FALSE,FALSE
ObjectId(5787535fa8ae490009ad81ee),24.07413815,43.27073458,FALSE,FALSE
ObjectId(57875360a2472500097239f0),-1.397412973,52.54276036,FALSE,FALSE
ObjectId(5787536a92544200083bbf3f),24.07385984,43.27037569,FALSE,FALSE
ObjectId(5787536b245dd50009ef0139),-1.398332675,52.54289367,FALSE,FALSE
ObjectId(5787536fa2472500097239f1),0.647611985,51.94073402,FALSE,FALSE
ObjectId(5787537918803d0009f5fab2),-1.392474029,52.54224054,FALSE,FALSE
ObjectId(578753c1a8ae490009ad81ef),-8.793741031,42.24875539,FALSE,FALSE
ObjectId(578753fafd09400009c1c698),-8.722731636,42.23825581,FALSE,FALSE
ObjectId(5787540fa2472500097239f2),-157.8598364,21.29864805,FALSE,TRUE
ObjectId(57875411245dd50009ef013a),-8.720414258,42.23770065,FALSE,FALSE
ObjectId(5787542ca2472500097239f3),-8.718144681,42.23716099,FALSE,FALSE
ObjectId(5787543fa8ae490009ad81f0),-8.717015767,42.23688553,FALSE,FALSE
ObjectId(5787544d245dd50009ef013b),18.66573223,50.31973433,FALSE,FALSE
ObjectId(57875455a8ae490009ad81f1),-8.712955761,42.23697538,FALSE,FALSE
ObjectId(5787546bfd09400009c1c699),-90.77326729,35.81341725,FALSE,TRUE
ObjectId(5787546f18803d0009f5fab3),-8.712538446,42.23715376,FALSE,FALSE
ObjectId(578754e392544200083bbf40),-1.383052313,50.98699321,FALSE,FALSE
ObjectId(57875555245dd50009ef013c),12.99905427,55.61121152,FALSE,FALSE
ObjectId(5787557518803d0009f5fab4),12.99905991,55.61125082,FALSE,FALSE
ObjectId(57875584fd09400009c1c69a),22.7017296,51.21555358,FALSE,FALSE
ObjectId(57875598a8ae490009ad81f2),12.99904671,55.6112982,FALSE,FALSE
ObjectId(578755aa92544200083bbf41),22.69786418,51.21497469,FALSE,FALSE
ObjectId(578755c8fd09400009c1c69b),-84.77593569,43.5894346,FALSE,TRUE
ObjectId(578755d4a8ae490009ad81f3),-84.7763734,43.58988469,FALSE,TRUE
ObjectId(578755e8245dd50009ef013d),-84.77604605,43.59003508,FALSE,TRUE
ObjectId(578755f7245dd50009ef013e),-84.7760225,43.58942711,FALSE,TRUE
ObjectId(5787562c245dd50009ef013f),-90.58314512,35.82014797,FALSE,TRUE
ObjectId(57875636a2472500097239f4),12.99904401,55.61134238,FALSE,FALSE
ObjectId(5787563aa8ae490009ad81f4),-90.58258222,35.8198109,FALSE,TRUE
ObjectId(57875651fd09400009c1c69c),-122.2940819,47.63228244,FALSE,TRUE
ObjectId(5787565fa8ae490009ad81f5),-122.2968765,47.630214,FALSE,TRUE
ObjectId(5787566dfd09400009c1c69d),-122.2963933,47.63494464,FALSE,TRUE
ObjectId(57875674fd09400009c1c69e),-122.2975233,47.63325355,FALSE,TRUE
ObjectId(57875691fd09400009c1c69f),-5.681583325,40.9654301,FALSE,FALSE
ObjectId(578756aea2472500097239f5),6.267379073,51.9514583,FALSE,FALSE
ObjectId(578756c7a8ae490009ad81f6),-5.664897009,40.95850709,FALSE,FALSE
ObjectId(578756ed18803d0009f5fab5),4.862494863,52.345672,FALSE,FALSE
ObjectId(578756f2245dd50009ef0140),22.70361655,51.22035406,FALSE,FALSE
ObjectId(5787575992544200083bbf42),-0.13183549,38.54051999,FALSE,FALSE
ObjectId(5787576718803d0009f5fab6),-124.0197165,44.9285879,FALSE,TRUE
ObjectId(5787576a245dd50009ef0141),4.486262487,52.05750112,FALSE,FALSE
ObjectId(5787578492544200083bbf43),-124.0196146,44.92744653,FALSE,TRUE
ObjectId(5787578ffd09400009c1c6a0),-0.139234732,38.53711642,FALSE,FALSE
ObjectId(578757a7a2472500097239f6),-124.0121279,44.93123612,FALSE,TRUE
ObjectId(578757b4245dd50009ef0142),-124.0116632,44.92993495,FALSE,TRUE
ObjectId(578757b7fd09400009c1c6a1),-0.124877622,38.53702464,FALSE,FALSE
ObjectId(578757bfa2472500097239f7),25.41957384,-33.78377028,FALSE,FALSE
ObjectId(578757c0a8ae490009ad81f7),-124.0145951,44.93145053,FALSE,TRUE
ObjectId(578757cda8ae490009ad81f8),25.41793254,-33.78305638,FALSE,FALSE
ObjectId(578757da92544200083bbf44),-0.128301999,38.53942554,FALSE,FALSE
ObjectId(578757e3a8ae490009ad81f9),-124.0161549,44.96681972,FALSE,TRUE
ObjectId(578757ea18803d0009f5fab7),25.41868168,-33.78365344,FALSE,FALSE
ObjectId(578757ef92544200083bbf45),-124.0171973,44.96758557,FALSE,TRUE
ObjectId(578757fba2472500097239f8),-0.12986096,38.54083937,FALSE,FALSE
ObjectId(57875820fd09400009c1c6a2),-0.127547733,38.53732375,FALSE,FALSE
ObjectId(5787583d18803d0009f5fab8),-124.0182957,44.92771236,FALSE,TRUE
ObjectId(5787584318803d0009f5fab9),-0.137582685,38.53742216,FALSE,FALSE
ObjectId(5787585b18803d0009f5faba),-124.0163389,44.92783595,FALSE,TRUE
ObjectId(5787585e18803d0009f5fabb),28.02943548,-26.16580519,FALSE,FALSE
ObjectId(5787588d92544200083bbf46),31.06596914,-29.73811446,FALSE,FALSE
ObjectId(5787588e245dd50009ef0143),-105.5577508,41.32086587,FALSE,TRUE
ObjectId(5787589aa8ae490009ad81fa),31.06596914,-29.73819478,FALSE,FALSE
ObjectId(578758a618803d0009f5fabc),-124.0096639,44.99600065,FALSE,TRUE
ObjectId(578758b292544200083bbf47),-124.0093409,44.99570934,FALSE,TRUE
ObjectId(5787590418803d0009f5fabd),-124.018149,44.92979259,FALSE,TRUE
ObjectId(57875924245dd50009ef0144),11.76559674,55.23011534,FALSE,FALSE
ObjectId(57875927fd09400009c1c6a3),5.523036405,52.49976415,FALSE,FALSE
ObjectId(5787593efd09400009c1c6a4),5.522635438,52.50084459,FALSE,FALSE
ObjectId(5787595092544200083bbf48),5.512198108,52.5004698,FALSE,FALSE
ObjectId(57875956245dd50009ef0145),11.76629298,55.23136213,FALSE,FALSE
ObjectId(57875962245dd50009ef0146),5.506285978,52.50005893,FALSE,FALSE
ObjectId(5787596da8ae490009ad81fb),-0.34254635,39.48203797,FALSE,FALSE
ObjectId(57875971a8ae490009ad81fc),4.22837866,52.05883199,FALSE,FALSE
ObjectId(57875976245dd50009ef0147),5.497337762,52.49892064,FALSE,FALSE
ObjectId(57875982a8ae490009ad81fd),-0.342841026,39.48145932,FALSE,FALSE
ObjectId(578759ca92544200083bbf49),-8.635541365,42.43401935,FALSE,FALSE
ObjectId(578759d9fd09400009c1c6a5),11.75711738,55.22882683,FALSE,FALSE
ObjectId(578759f1a8ae490009ad81fe),11.763421,55.23060551,FALSE,FALSE
ObjectId(578759f5a8ae490009ad81ff),28.212789,-26.05890608,FALSE,FALSE
ObjectId(57875a2618803d0009f5fabe),5.491349628,52.51773072,FALSE,FALSE
ObjectId(57875a37245dd50009ef0148),5.494638926,52.51683966,FALSE,FALSE
ObjectId(57875a4c92544200083bbf4a),5.490538059,52.5177149,FALSE,FALSE
ObjectId(57875a4d245dd50009ef0149),4.658672895,52.12945167,FALSE,FALSE
ObjectId(57875a56fd09400009c1c6a6),28.0310087,-26.18195645,FALSE,FALSE
ObjectId(57875a5ea8ae490009ad8200),4.659119433,52.12994511,FALSE,FALSE
ObjectId(57875a8a245dd50009ef014a),27.9526494,-26.07650503,FALSE,FALSE
ObjectId(57875a99a2472500097239f9),27.95261102,-26.07651976,FALSE,FALSE
ObjectId(57875aa292544200083bbf4b),27.9526165,-26.07647215,FALSE,FALSE
ObjectId(57875aa5245dd50009ef014b),-82.94519763,40.1310571,FALSE,TRUE
ObjectId(57875aa9a2472500097239fa),27.95266548,-26.0764404,FALSE,FALSE
ObjectId(57875aae18803d0009f5fabf),28.11358071,-26.14592032,FALSE,FALSE
ObjectId(57875aaf18803d0009f5fac0),27.95261023,-26.07642992,FALSE,FALSE
ObjectId(57875ab7a2472500097239fb),27.95264677,-26.07640957,FALSE,FALSE
ObjectId(57875ab892544200083bbf4c),28.11306905,-26.14628456,FALSE,FALSE
ObjectId(57875ad3a2472500097239fc),11.76008162,55.24087067,FALSE,FALSE
ObjectId(57875ae392544200083bbf4d),27.95257827,-26.07644851,FALSE,FALSE
ObjectId(57875ae8fd09400009c1c6a7),-82.9748909,40.13321608,FALSE,TRUE
ObjectId(57875afca2472500097239fd),27.95261945,-26.07639654,FALSE,FALSE
ObjectId(57875b0718803d0009f5fac1),11.65154967,55.17654541,FALSE,FALSE
ObjectId(57875b08245dd50009ef014c),-6.073187734,37.38172664,FALSE,FALSE
