_id,longitude,latitude
ObjectId(57874e78a8ae490009ad81d9),11.755432123749983,55.22953184424259
ObjectId(57874e8192544200083bbf1f),7.879398427227869,45.45566051041786
ObjectId(57874e82fd09400009c1c683),11.757362575559426,55.22674810814189
ObjectId(57874e91fd09400009c1c684),11.757525551187769,55.22746937422602
ObjectId(57874e96fd09400009c1c685),7.879254882480211,45.45553979124375
ObjectId(57874ea7a8ae490009ad81da),7.8812260986609886,45.457473613175466
ObjectId(57874eb692544200083bbf20),11.75460085788984,55.22956246113074
ObjectId(57874eea92544200083bbf21),-81.96575045406357,33.47903894315094
ObjectId(57874ef792544200083bbf22),-81.9659215295118,33.47647914096186
ObjectId(57874f04a8ae490009ad81db),-81.9660269008326,33.476193704414
ObjectId(57874f0f245dd50009ef0125),-81.96565058592229,33.47654968026531
ObjectId(57874f19245dd50009ef0126),-98.22635195889278,29.629190789263063
ObjectId(57874f1c92544200083bbf23),-81.96769279650114,33.47964757653351
ObjectId(57874f2892544200083bbf24),-81.96498837004498,33.47866151615507
ObjectId(57874f32a8ae490009ad81dc),-81.96573459976692,33.47613420153914
ObjectId(57874f3392544200083bbf25),-2.099778836518823,53.52523963166294
ObjectId(57874f42245dd50009ef0127),8.048286835611123,45.41322152984475
ObjectId(57874f55245dd50009ef0128),34.87013529438036,32.06574006985632
ObjectId(57874f57fd09400009c1c686),8.048785852357582,45.41576088909741
ObjectId(57874f5fa8ae490009ad81dd),8.048931012249028,45.41474340875928
ObjectId(57874f71fd09400009c1c687),34.87027134725693,32.065632290004146
ObjectId(57874f74245dd50009ef0129),8.047503454447082,45.420332695603406
ObjectId(57874fb992544200083bbf26),-3.5336023636983214,37.237424286535784
ObjectId(57874fbd92544200083bbf27),4.90844038524304,45.730343469765955
ObjectId(57874fea92544200083bbf28),-1.575304994087503,53.76243618227275
ObjectId(5787500092544200083bbf29),-3.6009674528881135,37.16630626631009
ObjectId(57875009245dd50009ef012a),142.46950094783028,-38.391667293726066
ObjectId(5787500ba8ae490009ad81de),-1.5756125992260195,53.76256097954234
ObjectId(57875016a8ae490009ad81df),-1.5755143135209266,53.76231179482346
ObjectId(5787501892544200083bbf2a),-122.82883606489938,45.47665576500509
ObjectId(5787501cfd09400009c1c688),-3.6025830773282905,37.165567389140364
ObjectId(5787502992544200083bbf2b),-1.5753399204034508,53.762589549717376
ObjectId(5787502c245dd50009ef012b),-122.82975442402339,45.47658607066427
ObjectId(5787503592544200083bbf2c),-1.5757499312769312,53.762444791394586
ObjectId(57875042245dd50009ef012c),107.62297701260957,-6.9826268636279565
ObjectId(5787504592544200083bbf2d),-122.82857335399157,45.47668578735724
ObjectId(5787504c92544200083bbf2e),-1.5752150390845259,53.76223341227211
ObjectId(57875056fd09400009c1c689),107.63130845695747,-6.996257219604502
ObjectId(57875063a8ae490009ad81e0),107.63159412352098,-7.000300002891919
ObjectId(57875069a8ae490009ad81e1),142.4695940778601,-38.39170124224113
ObjectId(5787508aa8ae490009ad81e2),-1.5753153799545316,53.762322505665026
ObjectId(5787508bfd09400009c1c68a),-3.600027488061727,37.16575808038964
ObjectId(57875098a8ae490009ad81e3),16.904968282391337,52.39392260100209
ObjectId(578750a9fd09400009c1c68b),144.38682361669123,-38.15692028230068
ObjectId(578750b8a8ae490009ad81e4),-122.1538088422689,47.161933203525166
ObjectId(578750bbfd09400009c1c68c),-1.5744167828516424,53.76250294506616
ObjectId(578750c4a8ae490009ad81e5),-3.606745049486989,37.17019916913887
ObjectId(578750c7fd09400009c1c68d),107.72975956444333,-6.890243864476972
ObjectId(578750cb92544200083bbf2f),1.2783302653485293,52.92219507308545
ObjectId(578750d3245dd50009ef012d),107.73725017468968,-6.89850592848363
ObjectId(578750e7fd09400009c1c68e),-122.1662597064512,47.16750888454803
ObjectId(578750e992544200083bbf30),16.91748580557254,52.42860257669213
ObjectId(578750fb92544200083bbf31),-3.5973617683996224,37.167523854523964
ObjectId(5787510092544200083bbf32),-122.16814598529875,47.16531636719418
ObjectId(57875102245dd50009ef012e),16.917231857003145,52.42833577329634
ObjectId(5787511ea8ae490009ad81e6),0.6401831766614237,50.33902277970742
ObjectId(5787513192544200083bbf33),-3.599995490977392,37.164664389260224
ObjectId(57875148245dd50009ef012f),-122.82219913212944,45.47539485933078
ObjectId(57875159245dd50009ef0130),-3.6035202949216227,37.16581759298266
ObjectId(5787516792544200083bbf34),0.895856639092699,51.907362124631874
ObjectId(5787517a92544200083bbf35),8.479951558022606,-76.24631302238697
ObjectId(5787517ffd09400009c1c68f),0.8955883298727656,51.907257696266754
ObjectId(5787518cfd09400009c1c690),-3.6000101401480435,37.16629634057523
ObjectId(57875199a8ae490009ad81e7),0.8959278003464988,51.907173903525944
ObjectId(578751bb92544200083bbf36),-3.608463355008041,37.17043586284886
ObjectId(578751c6a8ae490009ad81e8),24.08160362821107,43.276524831213095
ObjectId(578751c7245dd50009ef0131),0.6504242213875102,51.94029651672005
ObjectId(578751d7a2472500097239e5),24.081484218933866,43.27636960478651
ObjectId(578751f018803d0009f5faab),-8.712321883295203,42.23774142830737
ObjectId(578751f3a8ae490009ad81e9),24.081359081211502,43.27628541531226
ObjectId(578751fca2472500097239e6),-8.713183933166874,42.23774583247041
ObjectId(57875205a2472500097239e7),24.081394422287644,43.27617225721164
ObjectId(57875209fd09400009c1c691),-8.724083484251537,42.244660498198584
ObjectId(5787521192544200083bbf37),0.889345478340573,51.896633841829725
ObjectId(5787521a18803d0009f5faac),24.081552575180496,43.27623921773244
ObjectId(57875229fd09400009c1c692),-3.593085270062943,37.1779783947792
ObjectId(57875232a8ae490009ad81ea),0.8970310128968038,51.897518456578496
ObjectId(57875240245dd50009ef0132),-113.98816485266973,51.03865753102522
ObjectId(57875254a8ae490009ad81eb),24.086394027471897,43.272893816364785
ObjectId(57875254fd09400009c1c693),0.8978500843352322,51.89753144694117
ObjectId(5787525dfd09400009c1c694),-3.6730857573632534,40.18306992441717
ObjectId(57875266a8ae490009ad81ec),-3.676337768507267,40.17909524983361
ObjectId(5787526992544200083bbf38),24.085130589186065,43.281970544698254
ObjectId(5787526ffd09400009c1c695),7.318374932938866,49.44474494899728
ObjectId(5787527118803d0009f5faad),24.084913383704503,43.282080859224806
ObjectId(57875273fd09400009c1c696),-3.6817975598373778,40.18073232454205
ObjectId(5787527b92544200083bbf39),0.8965868669471888,51.90169141130312
ObjectId(5787527f18803d0009f5faae),-3.688717818380809,40.19617973131909
ObjectId(57875285245dd50009ef0133),7.318546255080662,49.44486878814237
ObjectId(57875287245dd50009ef0134),-3.6878903270287253,40.197307181124614
ObjectId(57875287a2472500097239e8),24.08364873914573,43.2821696369096
ObjectId(57875288a2472500097239e9),-114.0163060986651,50.906165379670625
ObjectId(57875291a2472500097239ea),-5.6687523103955755,40.9662154254371
ObjectId(57875293a2472500097239eb),-3.6862127984915958,40.183249860716955
ObjectId(5787529518803d0009f5faaf),0.899090728942582,51.90097334403853
ObjectId(578752a018803d0009f5fab0),-5.6683662584302965,40.96789696594692
ObjectId(578752a1245dd50009ef0135),0.8986426661963947,51.90101804306937
ObjectId(578752a792544200083bbf3a),-3.5994043503194746,37.16534345040465
ObjectId(578752a7a8ae490009ad81ed),-3.6810052730479015,40.181430158331466
ObjectId(578752b0245dd50009ef0136),-3.674208213173472,40.185046415657695
ObjectId(578752c4a2472500097239ec),-5.657895234044133,40.96651873278802
ObjectId(578752c592544200083bbf3b),23.328306896803326,54.547571195120355
ObjectId(578752dd92544200083bbf3c),-8.712519921678421,42.23757215711504
ObjectId(578752e4a2472500097239ed),-5.6653152184115925,40.965408391544685
ObjectId(578752e818803d0009f5fab1),0.8987391018870596,51.888758236895114
ObjectId(57875300a2472500097239ee),0.9006117112048173,51.8885368937637
ObjectId(57875323245dd50009ef0137),-157.99659882859015,21.703664502136945
ObjectId(5787533592544200083bbf3d),24.085731268405254,43.27955490948952
ObjectId(57875337a2472500097239ef),0.8957376853590233,51.907157332274636
ObjectId(5787533e245dd50009ef0138),24.085940834474997,43.2797774266902
ObjectId(57875342fd09400009c1c697),-5.667711981873964,40.96767174195992
ObjectId(5787534692544200083bbf3e),-114.01597795385445,50.909780637717944
ObjectId(5787535fa8ae490009ad81ee),24.07413814581551,43.27073457791329
ObjectId(57875360a2472500097239f0),-1.3974129727777722,52.542760362476116
ObjectId(5787536a92544200083bbf3f),24.073859837216872,43.270375687967714
ObjectId(5787536b245dd50009ef0139),-1.398332674529854,52.542893665509354
ObjectId(5787536fa2472500097239f1),0.647611985390455,51.940734021335174
ObjectId(5787537918803d0009f5fab2),-1.3924740289815816,52.54224054150947
ObjectId(578753c1a8ae490009ad81ef),-8.793741031247123,42.24875538686862
ObjectId(578753fafd09400009c1c698),-8.722731635960486,42.23825580627104
ObjectId(5787540fa2472500097239f2),-157.8598364192638,21.298648050660063
ObjectId(57875411245dd50009ef013a),-8.720414258423403,42.237700648429126
ObjectId(5787542ca2472500097239f3),-8.718144680656565,42.237160985586
ObjectId(5787543fa8ae490009ad81f0),-8.717015767285318,42.23688552570394
ObjectId(5787544d245dd50009ef013b),18.665732230452875,50.319734325387515
ObjectId(57875455a8ae490009ad81f1),-8.712955760546919,42.23697537556541
ObjectId(5787546bfd09400009c1c699),-90.77326728718174,35.813417249308685
ObjectId(5787546f18803d0009f5fab3),-8.71253844648541,42.23715375761432
ObjectId(578754e392544200083bbf40),-1.383052313240313,50.98699321490335
ObjectId(57875555245dd50009ef013c),12.999054272166319,55.611211515197056
ObjectId(5787557518803d0009f5fab4),12.999059905436269,55.61125082265352
ObjectId(57875584fd09400009c1c69a),22.701729602821587,51.215553581211196
ObjectId(57875598a8ae490009ad81f2),12.999046712479355,55.61129819688648
ObjectId(578755aa92544200083bbf41),22.697864180346983,51.214974694929765
ObjectId(578755c8fd09400009c1c69b),-84.77593568567532,43.58943460324261
ObjectId(578755d4a8ae490009ad81f3),-84.77637339999883,43.589884685741595
ObjectId(578755e8245dd50009ef013d),-84.77604605260444,43.590035075705515
ObjectId(578755f7245dd50009ef013e),-84.7760225003646,43.58942711124922
ObjectId(5787562c245dd50009ef013f),-90.58314512427621,35.820147965167536
ObjectId(57875636a2472500097239f4),12.999044007312051,55.611342376643535
ObjectId(5787563aa8ae490009ad81f4),-90.58258222447587,35.8198109026452
ObjectId(57875651fd09400009c1c69c),-122.29408193581521,47.63228244223623
ObjectId(5787565fa8ae490009ad81f5),-122.29687650221518,47.63021399592958
ObjectId(5787566dfd09400009c1c69d),-122.29639334623042,47.63494464017742
ObjectId(57875674fd09400009c1c69e),-122.29752328820916,47.633253546930405
ObjectId(57875691fd09400009c1c69f),-5.681583325067663,40.965430100199626
ObjectId(578756aea2472500097239f5),6.267379072982806,51.95145830120518
ObjectId(578756c7a8ae490009ad81f6),-5.664897008604839,40.95850709465455
ObjectId(578756ed18803d0009f5fab5),4.862494863371836,52.34567199526336
ObjectId(578756f2245dd50009ef0140),22.70361655394339,51.22035405936276
ObjectId(5787575992544200083bbf42),-0.131835489612655,38.54051999371265
ObjectId(5787576718803d0009f5fab6),-124.01971648143981,44.928587903874075
ObjectId(5787576a245dd50009ef0141),4.48626248700063,52.057501118645604
ObjectId(5787578492544200083bbf43),-124.01961460634699,44.927446532430366
ObjectId(5787578ffd09400009c1c6a0),-0.13923473203703907,38.53711641506672
ObjectId(578757a7a2472500097239f6),-124.01212789667642,44.93123612466994
ObjectId(578757b4245dd50009ef0142),-124.01166323908953,44.9299349497538
ObjectId(578757b7fd09400009c1c6a1),-0.12487762181007156,38.53702463716226
ObjectId(578757bfa2472500097239f7),25.41957383611617,-33.783770276881924
ObjectId(578757c0a8ae490009ad81f7),-124.01459508081615,44.931450527665675
ObjectId(578757cda8ae490009ad81f8),25.41793253988959,-33.78305638295
ObjectId(578757da92544200083bbf44),-0.1283019987215539,38.53942553923659
ObjectId(578757e3a8ae490009ad81f9),-124.01615485360306,44.966819719450456
ObjectId(578757ea18803d0009f5fab7),25.418681683224293,-33.78365343973639
ObjectId(578757ef92544200083bbf45),-124.01719730535189,44.967585572738756
ObjectId(578757fba2472500097239f8),-0.1298609599804763,38.54083937129266
ObjectId(57875820fd09400009c1c6a2),-0.12754773300309807,38.53732375020823
ObjectId(5787583d18803d0009f5fab8),-124.01829566585457,44.927712361230874
ObjectId(5787584318803d0009f5fab9),-0.1375826847329904,38.537422156804155
ObjectId(5787585b18803d0009f5faba),-124.01633889425861,44.92783595251794
ObjectId(5787585e18803d0009f5fabb),28.029435476654896,-26.16580519395108
ObjectId(5787588d92544200083bbf46),31.06596914085,-29.738114459414895
ObjectId(5787588e245dd50009ef0143),-105.55775079085322,41.320865872283406
ObjectId(5787589aa8ae490009ad81fa),31.065969140849575,-29.73819477657272
ObjectId(578758a618803d0009f5fabc),-124.00966392747266,44.99600064631775
ObjectId(578758b292544200083bbf47),-124.00934088403602,44.99570933850899
ObjectId(5787590418803d0009f5fabd),-124.01814901589175,44.92979258558964
ObjectId(57875924245dd50009ef0144),11.76559673603876,55.230115341496685
ObjectId(57875927fd09400009c1c6a3),5.523036404788741,52.49976414998804
ObjectId(5787593efd09400009c1c6a4),5.522635437557284,52.50084458576586
ObjectId(5787595092544200083bbf48),5.512198108081066,52.500469797232824
ObjectId(57875956245dd50009ef0145),11.766292976325616,55.23136212718731
ObjectId(57875962245dd50009ef0146),5.506285977670075,52.50005892890931
ObjectId(5787596da8ae490009ad81fb),-0.3425463495213137,39.48203797287957
ObjectId(57875971a8ae490009ad81fc),4.228378660116817,52.058831985623016
ObjectId(57875976245dd50009ef0147),5.497337762004577,52.4989206412655
ObjectId(57875982a8ae490009ad81fd),-0.342841026102235,39.48145931543411
ObjectId(578759ca92544200083bbf49),-8.635541364613687,42.434019345086625
ObjectId(578759d9fd09400009c1c6a5),11.757117378245056,55.22882683070446
ObjectId(578759f1a8ae490009ad81fe),11.76342099732338,55.2306055053767
ObjectId(578759f5a8ae490009ad81ff),28.212789004870245,-26.058906082352152
ObjectId(57875a2618803d0009f5fabe),5.491349628403356,52.51773072076236
ObjectId(57875a37245dd50009ef0148),5.4946389259361865,52.51683965941396
ObjectId(57875a4c92544200083bbf4a),5.49053805908855,52.51771489701724
ObjectId(57875a4d245dd50009ef0149),4.6586728954540035,52.1294516707797
ObjectId(57875a56fd09400009c1c6a6),28.031008702578788,-26.1819564538215
ObjectId(57875a5ea8ae490009ad8200),4.659119433088193,52.12994510727958
ObjectId(57875a8a245dd50009ef014a),27.952649402145255,-26.076505026979937
ObjectId(57875a99a2472500097239f9),27.952611020519328,-26.07651975541583
ObjectId(57875aa292544200083bbf4b),27.95261650097362,-26.07647215095882
ObjectId(57875aa5245dd50009ef014b),-82.94519763070193,40.13105709965549
ObjectId(57875aa9a2472500097239fa),27.952665477200128,-26.076440403296246
ObjectId(57875aae18803d0009f5fabf),28.113580707192767,-26.145920321203427
ObjectId(57875aaf18803d0009f5fac0),27.952610230035276,-26.076429921543962
ObjectId(57875ab7a2472500097239fb),27.952646774763565,-26.076409566336636
ObjectId(57875ab892544200083bbf4c),28.113069048190965,-26.146284557493026
ObjectId(57875ad3a2472500097239fc),11.760081620525284,55.240870673962036
ObjectId(57875ae392544200083bbf4d),27.952578271253458,-26.076448506777353
ObjectId(57875ae8fd09400009c1c6a7),-82.97489090006829,40.13321607779733
ObjectId(57875afca2472500097239fd),27.95261945443258,-26.076396538535747
ObjectId(57875b0718803d0009f5fac1),11.651549674079718,55.176545411945085
ObjectId(57875b08245dd50009ef014c),-6.073187733767668,37.38172664434819
ObjectId(57875b0bfd09400009c1c6a8),46.55870390068927,24.581839370171608
ObjectId(57875b0ca2472500097239fe),27.952584684603835,-26.07640278002679
ObjectId(57875b1118803d0009f5fac2),-6.072676518449811,37.38166955918311
ObjectId(57875b2492544200083bbf4e),-6.072518009381298,37.38156705116933
ObjectId(57875b28245dd50009ef014d),27.952634559077865,-26.076449743516562
ObjectId(57875b3918803d0009f5fac3),27.952557013386325,-26.076417995847876
ObjectId(57875b3ba2472500097239ff),46.55870390068927,24.581839370171608
ObjectId(57875b40245dd50009ef014e),11.766437452275198,55.231178520517716
ObjectId(57875b49245dd50009ef014f),27.952584355737628,-26.076482139933645
ObjectId(57875b4da247250009723a00),-82.97757768604968,40.127524617393846
ObjectId(57875b5bfd09400009c1c6a9),-5.973305569703996,37.4064449078931
ObjectId(57875b5f18803d0009f5fac4),28.00175027624755,-26.103356317750993
ObjectId(57875b60fd09400009c1c6aa),27.952658562034657,-26.076468846168005
ObjectId(57875b62fd09400009c1c6ab),-5.973625404897547,37.406303022887116
ObjectId(57875b63fd09400009c1c6ac),46.56009833864417,24.580354369506267
ObjectId(57875b6aa247250009723a01),-81.35203727440384,40.84216228392083
ObjectId(57875b6b92544200083bbf4f),-5.975965940360311,37.40440633948381
ObjectId(57875b6c245dd50009ef0150),28.001874256047955,-26.103546142751618
ObjectId(57875b73a8ae490009ad8201),-5.972675504972955,37.40669947298747
ObjectId(57875b8018803d0009f5fac5),-5.974294787208692,37.40572255855486
ObjectId(57875b83245dd50009ef0151),28.001809370720395,-26.10351422740571
ObjectId(57875b85fd09400009c1c6ad),-82.97644308273898,40.12874281165705
ObjectId(57875b8a245dd50009ef0152),27.952550350383376,-26.07644990685533
ObjectId(57875b8c18803d0009f5fac6),28.00179618283886,-26.103520210131137
ObjectId(57875b93245dd50009ef0153),28.00180772704232,-26.103524485286272
ObjectId(57875b98a247250009723a02),27.952555619884123,-26.076488847282874
ObjectId(57875b99245dd50009ef0154),11.650258494464254,55.1760099516907
ObjectId(57875b9ba8ae490009ad8202),28.001819295341306,-26.103520201207743
ObjectId(57875ba392544200083bbf50),28.001729454118987,-26.103488285855143
ObjectId(57875baba8ae490009ad8203),27.95257283124559,-26.076516996866566
ObjectId(57875bae18803d0009f5fac7),28.001711199159303,-26.103466775660465
ObjectId(57875bb618803d0009f5fac8),28.002004226287625,-26.103873188700312
ObjectId(57875bbea247250009723a03),27.952561359228923,-26.076364549428128
ObjectId(57875bc018803d0009f5fac9),11.756143845435844,55.22987401667643
ObjectId(57875bc0245dd50009ef0155),28.001863001044285,-26.103476112831558
ObjectId(57875bc692544200083bbf51),7.096690746399759,51.51498736995052
ObjectId(57875bcb245dd50009ef0156),28.00174245283796,-26.103417953513926
ObjectId(57875bd092544200083bbf52),27.95259908900016,-26.076354067669165
ObjectId(57875bd3a8ae490009ad8204),28.00170270714102,-26.103405074384128
ObjectId(57875bd8fd09400009c1c6ae),27.952519908903838,-26.076424746956782
ObjectId(57875bdf92544200083bbf53),28.002128247240847,-26.103424666661788
ObjectId(57875be218803d0009f5faca),27.952515819686198,-26.076388696918023
ObjectId(57875be9245dd50009ef0157),28.001866381908115,-26.10338229350289
ObjectId(57875bf592544200083bbf54),27.952474519523662,-26.07640320553479
ObjectId(57875bfa92544200083bbf55),28.036539021450125,-26.190337580467144
ObjectId(57875bfaa247250009723a04),27.9666492018209,-26.099432512652157
ObjectId(57875c0118803d0009f5facb),27.96652909228797,-26.09918612289841
ObjectId(57875c08fd09400009c1c6af),7.098804198517627,51.51317827793926
ObjectId(57875c0bfd09400009c1c6b0),27.952490288864652,-26.076447501299988
ObjectId(57875c0fa247250009723a05),27.96649841144975,-26.099209984000716
ObjectId(57875c19a8ae490009ad8205),7.096180436862284,51.51475689381172
ObjectId(57875c1a92544200083bbf56),27.96653925123934,-26.099254980043213
ObjectId(57875c24245dd50009ef0158),27.9665850437749,-26.099342035854747
ObjectId(57875c26a247250009723a06),27.952640181676827,-26.0763494287569
ObjectId(57875c2d18803d0009f5facc),27.952519741768242,-26.076469742295743
ObjectId(57875c2fa247250009723a07),18.62652698478982,-33.855504426005325
ObjectId(57875c4892544200083bbf57),7.096310381378714,51.51476509786403
ObjectId(57875c4dfd09400009c1c6b1),27.954323744738787,-26.027320409750487
ObjectId(57875c5e245dd50009ef0159),-81.16618083206994,31.98314943256335
ObjectId(57875c8a92544200083bbf58),27.87413475973318,-26.148973516783215
ObjectId(57875c9892544200083bbf59),28.036611225823577,-26.191466940990544
ObjectId(57875c9aa247250009723a08),11.756206603320123,55.22934513995611
ObjectId(57875c9c92544200083bbf5a),27.874105894657788,-26.147814142790374
ObjectId(57875cad18803d0009f5facd),27.87226287588905,-26.150038579908006
ObjectId(57875cb518803d0009f5face),11.755471635224467,55.2301847627792
ObjectId(57875ccbfd09400009c1c6b2),18.64867223553486,-33.845003833192536
ObjectId(57875ccd245dd50009ef015a),27.845009280040387,-26.14958861150675
ObjectId(57875cf618803d0009f5facf),27.901657595903856,-26.148207877436413
ObjectId(57875d02245dd50009ef015b),4.835756407422679,50.98365187565264
ObjectId(57875d0e92544200083bbf5b),11.594074260481648,55.2699366861772
ObjectId(57875d0fa247250009723a09),4.83594608187957,50.98360769432787
ObjectId(57875d2ca8ae490009ad8206),-3.1989177906816337,55.94940933477724
ObjectId(57875d3518803d0009f5fad0),11.593727630327948,55.27011839485209
ObjectId(57875d37245dd50009ef015c),27.952585211368955,-26.076376078575365
ObjectId(57875d7718803d0009f5fad1),11.75705100432748,55.22909348393179
ObjectId(57875d9292544200083bbf5c),24.570590946387966,57.86824590130334
ObjectId(57875d9592544200083bbf5d),6.575616744240818,52.28524391694552
ObjectId(57875d9aa247250009723a0a),11.646799206264973,55.17630088446995
ObjectId(57875d9ea247250009723a0b),-5.995339245022649,37.40365894923815
ObjectId(57875da7fd09400009c1c6b3),24.37005243875484,57.8605549029499
ObjectId(57875dafa247250009723a0c),-5.995095396381345,37.40373556913576
ObjectId(57875dc8fd09400009c1c6b4),11.756888521749858,55.228943528099194
ObjectId(57875dcb92544200083bbf5e),46.55463596428004,24.575516258102084
ObjectId(57875de292544200083bbf5f),27.99230751341267,-26.140788687315577
ObjectId(57875de3a8ae490009ad8207),11.755785209069103,55.22925017899394
ObjectId(57875de6245dd50009ef015d),46.55362550179575,24.575630390659285
ObjectId(57875dec18803d0009f5fad2),27.992318394103137,-26.14057438942786
ObjectId(57875df5a8ae490009ad8208),46.553516822824946,24.575667274170797
ObjectId(57875dfd245dd50009ef015e),6.5297725382338285,52.63011671194181
ObjectId(57875e1ca8ae490009ad8209),6.550635946811752,52.62203212098342
ObjectId(57875e25a8ae490009ad820a),-13.550390155910463,28.965552698643748
ObjectId(57875e2da8ae490009ad820b),11.757321763428251,55.22855890768216
ObjectId(57875e3792544200083bbf60),-13.550073658498604,28.96541823411455
ObjectId(57875e47245dd50009ef015f),-13.548948785860148,28.96219800558319
ObjectId(57875e4bfd09400009c1c6b5),27.84550452484598,-26.149250136072858
ObjectId(57875e4fa247250009723a0d),-13.54860802132896,28.962002104436706
ObjectId(57875e5f92544200083bbf61),27.845297676641906,-26.150079528200372
ObjectId(57875e69245dd50009ef0160),5.9286294922883656,51.981784482393266
ObjectId(57875e72a8ae490009ad820c),-13.559627159937094,28.95639360386471
ObjectId(57875e74a247250009723a0e),5.928855769574511,51.98179552640306
ObjectId(57875e79fd09400009c1c6b6),11.597734367636207,55.25907446863937
ObjectId(57875e7d92544200083bbf62),5.928302181638969,51.98199076654714
ObjectId(57875e9e18803d0009f5fad3),6.575780616694203,52.28531300488612
ObjectId(57875ea2245dd50009ef0161),9.731653083433088,55.57289035055885
ObjectId(57875ed2fd09400009c1c6b7),24.08385734418124,43.28251095036788
ObjectId(57875ee4a8ae490009ad820d),9.780972631455086,55.58849883489984
ObjectId(57875f0018803d0009f5fad4),18.43971178451102,-34.08108244712442
ObjectId(57875f0392544200083bbf63),46.55464869739282,24.575014608317403
ObjectId(57875f0ba8ae490009ad820e),18.434908943782744,-34.08067523291044
ObjectId(57875f0efd09400009c1c6b8),46.55465101151253,24.574855812325737
ObjectId(57875f1918803d0009f5fad5),18.43981369506426,-34.081367001291476
ObjectId(57875f2318803d0009f5fad6),18.439739886131377,-34.0813629783737
ObjectId(57875f2c92544200083bbf64),36.20662686811136,33.547175352763304
ObjectId(57875f2ca247250009723a0f),12.388223449952989,55.606496831596814
ObjectId(57875f31fd09400009c1c6b9),18.391958132328483,-33.90917228902113
ObjectId(57875f3918803d0009f5fad7),12.387715711158876,55.60608602479161
ObjectId(57875f4618803d0009f5fad8),12.386319209023611,55.606013850300315
ObjectId(57875f5792544200083bbf65),12.384320902786925,55.60561378502925
ObjectId(57875f57a8ae490009ad820f),-3.0909215715417133,47.588549914623286
ObjectId(57875f5f18803d0009f5fad9),30.41215272061723,59.92675430810078
ObjectId(57875f63fd09400009c1c6ba),12.384312819870559,55.60665024827648
ObjectId(57875f6f92544200083bbf66),25.518054856254935,-33.937663839940186
ObjectId(57875f8ffd09400009c1c6bb),11.755489658984459,55.230891480380905
ObjectId(57875f9518803d0009f5fada),25.511336462358628,-33.94189504038411
ObjectId(57875f9c245dd50009ef0162),18.617019159049647,-33.858242567174486
ObjectId(57875faba247250009723a10),2.268246206618926,41.483202561278034
ObjectId(57875fb592544200083bbf67),11.764298626443377,55.23294409318726
ObjectId(57875fe992544200083bbf68),11.59765018251673,55.259252882142704
ObjectId(57876018fd09400009c1c6bc),30.859631784824586,-29.814609491872247
ObjectId(5787602d92544200083bbf69),11.596014798937148,55.26447617268781
ObjectId(5787603a92544200083bbf6a),12.569330710903472,55.676351169263626
ObjectId(5787605292544200083bbf6b),12.572864340054963,55.68722499137576
ObjectId(57876054a8ae490009ad8210),11.766609871115236,55.23100013972649
ObjectId(5787605692544200083bbf6c),18.394275286380264,-33.907873453153314
ObjectId(5787605ba8ae490009ad8211),150.64702526565276,-31.350662992062034
ObjectId(5787605d92544200083bbf6d),12.571480196189583,55.68671086878058
ObjectId(5787605ffd09400009c1c6bd),28.058601183863573,-26.13675130071293
ObjectId(5787607418803d0009f5fadb),12.568282049607745,55.68265577573979
ObjectId(57876076a8ae490009ad8212),31.05574405255541,-29.628018582197548
ObjectId(5787607a18803d0009f5fadc),28.058472279343988,-26.136733614932332
ObjectId(5787609dfd09400009c1c6be),14.687186095814695,55.09834773856599
ObjectId(578760ae92544200083bbf6e),28.04911477292103,-26.079643446230214
ObjectId(578760b6a247250009723a11),29.228894146152385,-25.89445765450911
ObjectId(578760bc245dd50009ef0163),-122.67015466800908,45.52062160556133
ObjectId(578760daa247250009723a12),28.05320468740632,-26.077490525911557
ObjectId(578760eb92544200083bbf6f),9.719549752284138,55.56386418147625
ObjectId(578760effd09400009c1c6bf),28.053230723180576,-26.077483793821997
ObjectId(578760f818803d0009f5fadd),-122.62653079186482,45.521359170094485
ObjectId(578760fea8ae490009ad8213),28.053223427900946,-26.07751199554817
ObjectId(5787610118803d0009f5fade),9.719752467000433,55.56380241047938
ObjectId(5787610f18803d0009f5fadf),28.053205150945985,-26.077512697621827
ObjectId(5787612792544200083bbf70),28.053218464072472,-26.07749909686199
ObjectId(57876131a247250009723a13),9.73798418578528,55.573871974949185
ObjectId(5787613c92544200083bbf71),13.82775670436294,45.65765530389501
ObjectId(5787613ca247250009723a14),28.053235236555963,-26.077498401036777
ObjectId(5787614a245dd50009ef0164),28.05321691362454,-26.077482212723133
ObjectId(5787614efd09400009c1c6c0),13.828024991440145,45.657539989289745
ObjectId(57876163fd09400009c1c6c1),28.05324108627991,-26.077516769669835
ObjectId(5787616892544200083bbf72),-1.566807400788548,53.82787200538763
ObjectId(57876173fd09400009c1c6c2),9.14131120919842,55.30785235528424
ObjectId(5787617818803d0009f5fae0),9.477497047682988,55.49502032195423
ObjectId(57876183245dd50009ef0165),-1.5648641025349832,53.82559419203585
ObjectId(57876191a8ae490009ad8214),9.471107486213697,55.49339485088285
ObjectId(5787619992544200083bbf73),9.760230460711824,55.57058019942406
ObjectId(5787619cfd09400009c1c6c3),9.140402169659069,55.306985727762424
ObjectId(5787619dfd09400009c1c6c4),-0.19336174402437223,51.47626834474562
ObjectId(5787619f18803d0009f5fae1),28.060353799437593,-26.0841549087014
